"tweet_id","emotion_relevance","emotion_category"
"562077735338917000","YES","trust"
"492855864865206000","YES","sadness"
"525747827524132000","YES","trust"
"524274737628000000","YES","fear"
"512642263315263000","YES","sadness"
"475345362879021000","YES","disgust"
"478428239254126000","YES","trust"
"557561891791187000","YES","happiness"
"498094105990164000","YES","happiness"
"547341874496045000","NO","disgust"
"513441827676901000","YES","trust"
"770011980367000000","YES","anger"
"493086509647000000","YES","surprise"
"770914490385000000","YES","anger"
"526060580000000000","YES","anticipation"
"473944062722973000","YES","trust"
"770494693726000000","YES","anger"
"505470376776716000","YES","happiness"
"541522239985000000","YES","anticipation"
"525889000000000000","YES","anticipation"
"556977528783380000","YES","sadness"
"546683000000000000","YES","anticipation"
"550367175672750000","NO","happiness"
"519511000000000000","YES","anticipation"
"506520856953380000","YES","happiness"
"493391590754000000","YES","fear"
"558526363612000000","YES","surprise"
"497081487750000000","YES","fear"
"476660436566000000","NO","anticipation"
"519248132710752000","YES","disgust"
"495921326465363000","YES","sadness"
"554806615770009000","YES","happiness"
"532530600104960000","YES","trust"
"517278479185000000","YES","fear"
"547814388007469000","YES","disgust"
"473275805226000000","YES","anticipation"
"507357209593147000","YES","trust"
"473156162721000000","NO","anticipation"
"543365000000000000","YES","anticipation"
"508384457527926000","YES","happiness"
"504432454279524000","YES","trust"
"772182135990000000","YES","anger"
"492757000000000000","YES","anger"
"548189807575179000","YES","happiness"
"479424881377832000","YES","sadness"
"501495000000000000","YES","anger"
"483807564158000000","YES","surprise"
"546730995110522000","YES","disgust"
"482606659412000000","YES","anticipation"
"483765461738221000","YES","sadness"
"770136913194000000","NO","anger"
"554397016790000000","YES","anticipation"
"493355762992000000","YES","surprise"
"477988625867890000","YES","trust"
"475213946979225000","YES","happiness"
"496451977220000000","YES","surprise"
"547954523910586000","YES","disgust"
"555196757328408000","YES","happiness"
"505750925353000000","YES","fear"
"519103043346780000","YES","disgust"
"494613735429000000","YES","surprise"
"496795008390000000","NO","surprise"
"499674800751538000","YES","happiness"
"541205825860431000","YES","sadness"
"494984000000000000","YES","anger"
"558603975000195000","YES","sadness"
"531827496329568000","YES","happiness"
"771502153760000000","YES","anger"
"476140653252837000","YES","sadness"
"493216000394000000","YES","surprise"
"476297490892000000","NO","fear"
"513799626965516000","YES","trust"
"504432630431875000","YES","trust"
"518602570622000000","YES","anticipation"
"507657756631777000","NO","disgust"
"552185000000000000","YES","anger"
"476273860166561000","YES","disgust"
"480448568386000000","YES","surprise"
"472112686982000000","YES","fear"
"482857906636000000","YES","surprise"
"494423997677715000","YES","happiness"
"530139515466158000","YES","trust"
"524224737346457000","YES","happiness"
"483817924088000000","YES","fear"
"496609393643778000","YES","sadness"
"493549313356595000","YES","trust"
"511888018395762000","YES","trust"
"479312868316160000","YES","sadness"
"500872874300000000","YES","anticipation"
"472125999711000000","YES","surprise"
"772500425589000000","YES","anger"
"497023602148000000","YES","fear"
"484440929235767000","NO","trust"
"493220521836683000","YES","happiness"
"482035575567000000","YES","surprise"
"482003136837000000","YES","surprise"
"493117694309000000","YES","surprise"
"539173425534000000","YES","anticipation"
"494235996410000000","NO","surprise"
"479662635516821000","YES","sadness"
"506265834894000000","YES","fear"
"476880947913453000","NO","sadness"
"523073000000000000","YES","anticipation"
"528265000000000000","YES","anticipation"
"497336522379000000","NO","surprise"
"772602561107000000","YES","anger"
"475938538140471000","YES","disgust"
"483109032199000000","YES","surprise"
"529571015307710000","YES","trust"
"771784078660000000","YES","anger"
"562341322195890000","NO","happiness"
"543475615425000000","YES","anticipation"
"486878776136323000","YES","happiness"
"525142000000000000","YES","anticipation"
"562269377266000000","YES","anticipation"
"769839388185000000","NO","anger"
"525962000000000000","YES","anticipation"
"514459428750254000","YES","trust"
"481561594045000000","YES","fear"
"499512867050000000","YES","anticipation"
"515263585874759000","YES","disgust"
"547004287562000000","YES","anticipation"
"493656364582187000","YES","happiness"
"495702006334000000","YES","fear"
"474372640884000000","YES","fear"
"502110349189844000","YES","trust"
"519962000000000000","YES","anticipation"
"497594379797000000","YES","fear"
"508407463318548000","YES","sadness"
"506041137661243000","YES","sadness"
"496480309739651000","YES","happiness"
"515581421822304000","YES","disgust"
"523924030911299000","YES","disgust"
"547491149779181000","NO","happiness"
"771439610195000000","NO","anger"
"492934021514000000","YES","surprise"
"514184429196000000","YES","fear"
"532299410055000000","YES","anticipation"
"481818004435374000","YES","trust"
"522531761046044000","YES","trust"
"497795102408847000","YES","happiness"
"770166303999000000","YES","anger"
"484526958580000000","YES","surprise"
"475430280757403000","YES","disgust"
"521014408664000000","YES","fear"
"476129131512000000","YES","fear"
"544232000000000000","YES","anticipation"
"543491000000000000","YES","anticipation"
"508144828564000000","YES","fear"
"525592520823013000","YES","happiness"
"528265000000000000","YES","anticipation"
"475290920842000000","YES","fear"
"771832148672000000","YES","anger"
"493267082813784000","YES","happiness"
"538060647301267000","YES","happiness"
"519746252473249000","YES","sadness"
"496898829992488000","YES","disgust"
"546437272200302000","YES","happiness"
"526045000000000000","YES","anticipation"
"506402049119000000","YES","anticipation"
"471747195335487000","YES","happiness"
"518935787094941000","NO","disgust"
"504930968273436000","YES","happiness"
"484693141112000000","NO","surprise"
"517492506108243000","YES","sadness"
"518290501800562000","YES","disgust"
"516341513593188000","YES","sadness"
"474577960435871000","YES","disgust"
"772255533219000000","YES","anger"
"515806000000000000","YES","anger"
"520544000000000000","YES","anticipation"
"485656514028000000","YES","anticipation"
"528666639470833000","YES","trust"
"771309439933000000","NO","anger"
"473635609395752000","YES","sadness"
"528213000000000000","YES","anticipation"
"523958503879000000","YES","fear"
"499578117824856000","YES","sadness"
"527563483013869000","YES","trust"
"503550295684000000","YES","fear"
"474683489158451000","YES","disgust"
"483362158424498000","YES","happiness"
"472181045723295000","YES","sadness"
"483292600103759000","YES","trust"
"535494656038000000","YES","anticipation"
"519884878398382000","YES","happiness"
"770140920453000000","NO","anger"
"508693506429000000","YES","fear"
"498716431631000000","YES","fear"
"547477690282827000","NO","disgust"
"525133307479334000","YES","trust"
"491506691499000000","YES","surprise"
"771399006874000000","NO","anger"
"484800179771000000","NO","surprise"
"482280439025922000","YES","happiness"
"477064507462668000","YES","happiness"
"531112220705320000","YES","trust"
"497340913812000000","YES","fear"
"501805104497000000","NO","fear"
"521141483475189000","YES","trust"
"481524755493687000","YES","trust"
"474321147396247000","YES","disgust"
"546251000000000000","YES","anticipation"
"533692220977577000","YES","sadness"
"507963122943000000","YES","fear"
"560155775222288000","NO","sadness"
"504672351712071000","YES","trust"
"771812080945000000","YES","anger"
"481616518451433000","YES","sadness"
"488348057621528000","YES","happiness"
"512342555100000000","YES","fear"
"529706944333000000","YES","fear"
"479718742721822000","YES","happiness"
"520280317400000000","NO","surprise"
"545194898396561000","YES","trust"
"473722964169330000","YES","disgust"
"516672016360000000","YES","anticipation"
"543155000000000000","YES","anticipation"
"484155154527000000","YES","surprise"
"474955456201228000","YES","disgust"
"495908462552000000","YES","surprise"
"770048798274000000","YES","anger"
"771183667205000000","YES","anger"
"546764000000000000","YES","anticipation"
"482028596233000000","YES","surprise"
"539159000000000000","YES","anticipation"
"558710883640016000","YES","sadness"
"485569977144000000","YES","surprise"
"512337312232000000","YES","anticipation"
"472076603363975000","YES","trust"
"563287326491557000","YES","happiness"
"480307228730085000","YES","trust"
"474104712954781000","NO","trust"
"477214965498000000","YES","fear"
"506463701202132000","YES","trust"
"504797874639491000","YES","trust"
"526472406115000000","YES","fear"
"482228572292000000","NO","surprise"
"526409374106000000","YES","surprise"
"521247863620124000","YES","happiness"
"515350827381000000","YES","anticipation"
"519310250357166000","YES","sadness"
"492855864865206000","YES","sadness"
"497334609773000000","YES","fear"
"474231456412078000","YES","happiness"
"771658305031000000","YES","anger"
"505892277584000000","YES","fear"
"495483889939000000","YES","surprise"
"524879287837409000","YES","sadness"
"560999195218178000","YES","sadness"
"515581899968761000","YES","disgust"
"520229197185175000","NO","disgust"
"526188388840271000","YES","trust"
"513640012710412000","YES","sadness"
"546840583877451000","NO","disgust"
"484538799101000000","YES","surprise"
"476433642173000000","NO","surprise"
"502978000000000000","YES","anger"
"527102495442000000","YES","fear"
"528214000000000000","YES","anticipation"
"528226000000000000","YES","anticipation"
"473195433952000000","NO","fear"
"482093008180000000","YES","surprise"
"516747991986622000","YES","happiness"
"471859527181000000","YES","surprise"
"481942516536000000","YES","surprise"
"526740308894027000","YES","sadness"
"506866614440960000","YES","disgust"
"484114088097000000","YES","fear"
"528213000000000000","YES","anticipation"
"560212025050030000","NO","sadness"
"771533574663000000","YES","anger"
"772268231407000000","NO","anger"
"486850531726000000","YES","surprise"
"482019234576000000","YES","surprise"
"520627702228000000","YES","fear"
"476490428850520000","NO","disgust"
"525268246614646000","YES","sadness"
"561626596000284000","YES","sadness"
"770368928049000000","YES","anger"
"537331257853000000","YES","anticipation"
"475637538107817000","YES","disgust"
"546085810508808000","YES","disgust"
"500900112118210000","YES","sadness"
"503547695235997000","YES","sadness"
"492831860884000000","YES","surprise"
"510914356846919000","YES","disgust"
"524678707815000000","YES","fear"
"498297525527277000","YES","trust"
"479477301785419000","YES","happiness"
"485224521700757000","YES","happiness"
"496383027082000000","NO","surprise"
"771256256669000000","YES","anger"
"770479622417000000","YES","anger"
"494735248614113000","YES","happiness"
"480402015819000000","YES","surprise"
"508742684673000000","YES","surprise"
"538793000000000000","YES","anticipation"
"527129666134000000","YES","fear"
"507506556141699000","YES","sadness"
"525018790397000000","YES","fear"
"519100925252616000","YES","disgust"
"519114787389583000","NO","disgust"
"505817136665620000","YES","trust"
"474460461237145000","YES","trust"
"482147865494818000","YES","trust"
"480314140922511000","YES","happiness"
"489421501658000000","YES","anticipation"
"518936357532872000","YES","disgust"
"495870705402000000","YES","fear"
"484116726318000000","YES","surprise"
"476292403167772000","YES","disgust"
"484708328703000000","YES","surprise"
"474796685013417000","YES","disgust"
"502904997827186000","YES","happiness"
"477556763526000000","YES","fear"
"475733600244363000","YES","happiness"
"772084764619000000","YES","anger"
"501960469927000000","NO","anticipation"
"476141995439000000","YES","surprise"
"505117560304463000","YES","trust"
"475731972879171000","NO","happiness"
"524076000000000000","YES","anticipation"
"771366795748000000","YES","anger"
"494411804865000000","YES","surprise"
"772589335896000000","YES","anger"
"518790903272452000","NO","disgust"
"558711869280903000","NO","sadness"
"521326934655905000","YES","sadness"
"556783672250998000","YES","happiness"
"529949454783098000","YES","trust"
"550263278560000000","YES","anticipation"
"477544633623642000","YES","happiness"
"498413783258000000","YES","anticipation"
"495737188123000000","YES","fear"
"546109818671738000","NO","disgust"
"473405052715941000","YES","disgust"
"501746673672937000","YES","trust"
"481585476429000000","YES","fear"
"514178708157000000","YES","fear"
"546838566421397000","NO","disgust"
"475498945708191000","YES","disgust"
"496135617651000000","NO","surprise"
"555296040682000000","YES","anticipation"
"474862871152000000","YES","fear"
"770748544169000000","YES","anger"
"544988790272000000","YES","anticipation"
"546814000000000000","YES","anticipation"
"528591704031383000","YES","happiness"
"511318041842286000","NO","sadness"
"510845045990113000","YES","happiness"
"482032752813000000","YES","surprise"
"516315215302885000","YES","sadness"
"479684856926859000","YES","sadness"
"479650035798253000","YES","trust"
"769938978376000000","YES","anger"
"556489110475000000","YES","anticipation"
"543141000000000000","YES","anticipation"
"478230976959504000","YES","happiness"
"471731143726000000","YES","fear"
"523107852878000000","YES","fear"
"472154286093127000","YES","disgust"
"523697131652000000","YES","fear"
"525978000000000000","YES","anticipation"
"503293591692000000","YES","anticipation"
"498955427258724000","YES","sadness"
"514859087167619000","YES","trust"
"540972916163084000","YES","sadness"
"771101442585000000","YES","anger"
"547809522614000000","YES","anticipation"
"539931000000000000","YES","anticipation"
"494584656302000000","YES","surprise"
"521713066464000000","YES","fear"
"473156758311944000","YES","trust"
"477261249660000000","YES","surprise"
"528215000000000000","YES","anticipation"
"531758751686991000","YES","happiness"
"546546164699770000","YES","trust"
"493658402997153000","YES","happiness"
"496666624955000000","YES","fear"
"496377121510000000","YES","surprise"
"520331022337000000","YES","fear"
"519512898159132000","YES","trust"
"521737720600000000","YES","anticipation"
"546244330034171000","YES","trust"
"481958878541000000","NO","surprise"
"532074826056605000","YES","sadness"
"503069519406000000","YES","fear"
"524902738186874000","YES","sadness"
"494981190018000000","YES","anticipation"
"518936487539507000","NO","disgust"
"500706289161228000","YES","happiness"
"772080036392000000","NO","anger"
"518720000000000000","YES","anticipation"
"473218800457000000","YES","surprise"
"771912252455000000","YES","anger"
"547508363207000000","YES","anticipation"
"772990657032000000","YES","anger"
"556477962024132000","YES","sadness"
"531708080296169000","YES","trust"
"521215617816000000","YES","fear"
"546867452584263000","YES","happiness"
"509846000000000000","YES","anger"
"492864000000000000","YES","anger"
"475606605103235000","YES","sadness"
"481368354075070000","NO","trust"
"772118670730000000","NO","anger"
"495525208003000000","YES","anticipation"
"492880000000000000","YES","anger"
"769862436611000000","YES","anger"
"537674000000000000","YES","anticipation"
"494270943351000000","YES","surprise"
"559679033860841000","YES","happiness"
"519060680880951000","YES","sadness"
"496089237066760000","YES","sadness"
"476467905430036000","YES","disgust"
"528214000000000000","YES","anticipation"
"476354940257000000","YES","surprise"
"475830849376505000","YES","disgust"
"523188000000000000","YES","anticipation"
"477268677759225000","YES","happiness"
"520689547252736000","YES","trust"
"481032923014000000","YES","surprise"
"476648965174000000","YES","fear"
"476899386074000000","YES","fear"
"536938931049074000","YES","sadness"
"473040148268322000","YES","disgust"
"522502451237113000","YES","sadness"
"522726000000000000","YES","anticipation"
"544971832697000000","YES","anticipation"
"541019544223879000","YES","trust"
"520440472670453000","NO","disgust"
"482552225731000000","NO","surprise"
"496377167631000000","YES","surprise"
"482019561731000000","YES","surprise"
"486608709117000000","NO","surprise"
"475977385784000000","NO","surprise"
"527955642057650000","YES","trust"
"511742018876000000","YES","fear"
"497493968176000000","YES","fear"
"504432324264472000","YES","trust"
"536915988215000000","YES","anticipation"
"503999262376000000","YES","anticipation"
"481046822937317000","NO","trust"
"474683556242137000","YES","disgust"
"495563854345000000","NO","surprise"
"497500884566000000","YES","surprise"
"507716162319179000","YES","happiness"
"508023667709000000","YES","anticipation"
"505309311292000000","YES","anticipation"
"505119242207772000","YES","sadness"
"476129160885440000","NO","disgust"
"476029026042003000","YES","disgust"
"496556566397000000","YES","surprise"
"473756724110000000","YES","fear"
"477932694832050000","YES","trust"
"527398139352000000","YES","fear"
"772438674114000000","NO","anger"
"514129211175346000","YES","happiness"
"501882942428172000","YES","trust"
"497491967488454000","NO","happiness"
"518441442214000000","YES","fear"
"478352590766231000","YES","happiness"
"528386720015085000","YES","happiness"
"510916122653106000","YES","sadness"
"520225862730252000","NO","disgust"
"476016875152084000","YES","disgust"
"519195800383918000","YES","disgust"
"543839018287000000","YES","anticipation"
"484196485182000000","YES","fear"
"475527316005609000","YES","happiness"
"500043241001996000","YES","sadness"
"477235052053401000","YES","trust"
"528229000000000000","YES","anticipation"
"476357515567849000","YES","disgust"
"476007828029599000","YES","disgust"
"506221308179267000","YES","happiness"
"530445171201441000","YES","sadness"
"496377163428000000","NO","surprise"
"536945998459723000","YES","sadness"
"772522698585000000","YES","anger"
"771292663308000000","NO","anger"
"511498724070010000","NO","disgust"
"524234505863720000","YES","trust"
"495290238923575000","YES","happiness"
"496049739268000000","YES","surprise"
"474478026978099000","YES","trust"
"553548030964531000","YES","trust"
"771980247852000000","NO","anger"
"509734545261000000","YES","fear"
"546110011609714000","NO","disgust"
"515311736460000000","YES","fear"
"539077526962708000","NO","sadness"
"478962299982843000","YES","happiness"
"523948739560000000","YES","fear"
"501803128997000000","NO","fear"
"552359482660233000","YES","sadness"
"496237962854531000","YES","disgust"
"495239324251000000","YES","surprise"
"476489346732662000","YES","trust"
"481962963801000000","YES","surprise"
"771802239904000000","YES","anger"
"544258364805746000","YES","sadness"
"769661605903000000","YES","anger"
"478263545730039000","YES","trust"
"501916417147412000","YES","trust"
"492842136904024000","YES","sadness"
"473199787655692000","YES","trust"
"496559137498000000","YES","surprise"
"483355057468000000","YES","surprise"
"506585327624937000","YES","trust"
"482885375124180000","YES","happiness"
"538689302197071000","NO","sadness"
"553271836020965000","YES","happiness"
"495540089389000000","YES","surprise"
"474701210088271000","YES","trust"
"527478258951000000","YES","fear"
"495428197971000000","YES","surprise"
"472377897031000000","YES","fear"
"527495000000000000","YES","anticipation"
"772233529686000000","YES","anger"
"475449985597591000","YES","sadness"
"481407650496659000","YES","trust"
"512268559196487000","YES","happiness"
"518420881773953000","YES","sadness"
"488067232174321000","YES","trust"
"479358049321091000","YES","trust"
"770773553097000000","YES","anger"
"532340367446667000","NO","happiness"
"476078049075949000","YES","happiness"
"493220140184000000","NO","surprise"
"481162199856000000","YES","fear"
"539884372649000000","YES","anticipation"
"476040401011224000","YES","disgust"
"473970935604000000","YES","anticipation"
"478063976547246000","YES","trust"
"770895220758000000","NO","anger"
"482368372613472000","YES","happiness"
"562163634692841000","NO","happiness"
"483999667488000000","YES","surprise"
"515418000000000000","YES","anger"
"480728462689000000","NO","surprise"
"555076829582000000","YES","anticipation"
"483322522243000000","YES","surprise"
"493803668508913000","YES","sadness"
"552566182126000000","YES","anticipation"
"538665906340000000","YES","anticipation"
"547967446548631000","YES","disgust"
"501131318923493000","YES","sadness"
"502590970266000000","YES","surprise"
"520996377330000000","YES","fear"
"772888303360000000","YES","anger"
"500983725589811000","YES","trust"
"508395434016911000","YES","sadness"
"475767360205246000","YES","happiness"
"505467830829993000","NO","happiness"
"480588968519000000","YES","fear"
"562907771306528000","YES","happiness"
"483280432411443000","YES","happiness"
"486978176959016000","YES","disgust"
"479946170459234000","YES","trust"
"476368353624215000","YES","sadness"
"519607000000000000","YES","anticipation"
"536619136357388000","YES","happiness"
"493394883273000000","NO","surprise"
"479947189654159000","YES","trust"
"473453262025150000","NO","trust"
"528271000000000000","YES","anticipation"
"479817094931185000","NO","sadness"
"471707924067123000","YES","disgust"
"525719927001317000","YES","sadness"
"524448939664000000","YES","fear"
"481966910604000000","YES","surprise"
"477042432815538000","YES","trust"
"477245961418000000","NO","surprise"
"474693000000000000","YES","anger"
"519182873547399000","YES","disgust"
"538749582730000000","YES","anticipation"
"543547522556628000","YES","trust"
"561959145570459000","YES","happiness"
"506221786313150000","YES","sadness"
"519129924657876000","YES","disgust"
"551635369616506000","YES","happiness"
"496007771071000000","YES","anticipation"
"483709404840000000","YES","fear"
"503682823119572000","NO","sadness"
"473717272503013000","YES","disgust"
"529879942574505000","YES","trust"
"495974514426000000","YES","surprise"
"484312164086000000","YES","fear"
"516976145351192000","YES","trust"
"770731797458000000","YES","anger"
"475473180115496000","YES","happiness"
"771681074460000000","YES","anger"
"499578117824856000","YES","sadness"
"484473875472736000","YES","trust"
"522853686469337000","YES","disgust"
"544414000000000000","YES","anticipation"
"527600233502000000","YES","fear"
"480056493246000000","YES","fear"
"771765013208000000","YES","anger"
"523362287768186000","YES","happiness"
"527212168098611000","YES","happiness"
"512632754807000000","YES","fear"
"538045000000000000","YES","anticipation"
"530913570091835000","YES","trust"
"525957588882825000","YES","sadness"
"516061925483000000","YES","fear"
"561069760192860000","YES","happiness"
"771091134907000000","YES","anger"
"485489803027173000","YES","happiness"
"493928105140965000","YES","happiness"
"497235678745000000","YES","surprise"
"505860316996329000","YES","trust"
"546841133331259000","NO","disgust"
"771422660178000000","YES","anger"
"474474851869000000","YES","fear"
"528914275402645000","YES","sadness"
"527406045606322000","YES","trust"
"474900099793813000","YES","disgust"
"531866276868919000","YES","trust"
"553642205647089000","YES","trust"
"520400433878429000","YES","trust"
"522182857889000000","YES","surprise"
"476131274789000000","NO","surprise"
"520731288945000000","YES","fear"
"536293000000000000","YES","anticipation"
"529553126626713000","NO","happiness"
"475683960681664000","YES","happiness"
"483764375417667000","YES","happiness"
"472769502409551000","YES","trust"
"771276542412000000","YES","anger"
"473595704774914000","YES","happiness"
"521371289399726000","YES","trust"
"555231364543676000","YES","happiness"
"771788561025000000","YES","anger"
"528544000000000000","YES","anticipation"
"483036806255243000","YES","sadness"
"554022599681000000","YES","anticipation"
"483397176660226000","YES","trust"
"476511991758983000","YES","disgust"
"474094520762527000","YES","happiness"
"507267090781577000","YES","disgust"
"530466813776515000","YES","sadness"
"481955426604000000","YES","surprise"
"518710284530515000","YES","sadness"
"518920318501404000","YES","disgust"
"513986453857001000","YES","sadness"
"772856594246000000","YES","anger"
"484539310810000000","YES","fear"
"530845542654000000","YES","anticipation"
"474977618908160000","YES","disgust"
"529325954707886000","YES","happiness"
"476064925119000000","YES","fear"
"529570998534692000","YES","trust"
"481948610893000000","YES","surprise"
"551471821095059000","NO","sadness"
"516221724291907000","YES","disgust"
"473158872212000000","YES","fear"
"526273344459784000","YES","sadness"
"476065004782000000","YES","fear"
"471753017038000000","YES","surprise"
"546022153519251000","YES","happiness"
"494896171471000000","YES","fear"
"472180253037568000","YES","disgust"
"525240295751823000","YES","happiness"
"533362578043305000","NO","sadness"
"523948000000000000","YES","anger"
"523546686141000000","YES","anticipation"
"513358272921735000","NO","disgust"
"478140279305000000","YES","fear"
"506197866197831000","YES","trust"
"542368000000000000","YES","anticipation"
"771393401632000000","YES","anger"
"508961698636000000","YES","fear"
"485654060356000000","YES","fear"
"528214000000000000","YES","anticipation"
"481498423645000000","YES","surprise"
"546109940306575000","YES","disgust"
"477335107162763000","YES","happiness"
"515522030478000000","YES","fear"
"477091975955755000","YES","happiness"
"476372011082465000","YES","disgust"
"545022000000000000","YES","anticipation"
"529570662994542000","YES","trust"
"561207077511495000","YES","happiness"
"771164063326000000","YES","anger"
"537348815229956000","YES","sadness"
"529625532887871000","NO","happiness"
"530423704723791000","YES","sadness"
"472016557724291000","YES","happiness"
"494291000000000000","YES","anger"
"504432424915177000","YES","trust"
"520662000000000000","YES","anger"
"481534750511738000","YES","sadness"
"476500595856007000","YES","disgust"
"477906245522000000","YES","anticipation"
"524630322345000000","YES","fear"
"519069258232639000","YES","disgust"
"471697648005550000","YES","disgust"
"475604554092789000","YES","disgust"
"479785876734504000","YES","happiness"
"494216316744000000","YES","surprise"
"510564107322281000","YES","disgust"
"552892276704000000","YES","fear"
"492864000000000000","YES","anger"
"537343000000000000","YES","anticipation"
"493144042918535000","YES","happiness"
"535759295611420000","YES","happiness"
"510919000000000000","YES","anger"
"772510067359000000","YES","anger"
"516130804364476000","YES","sadness"
"546838667072122000","YES","sadness"
"476277978969000000","YES","surprise"
"493095690974000000","YES","fear"
"501370813678100000","YES","trust"
"499332826547000000","YES","fear"
"513753904853823000","YES","disgust"
"502254306074963000","YES","happiness"
"531436008378609000","YES","sadness"
"547730703279222000","NO","disgust"
"523188333187000000","YES","fear"
"474915882947207000","YES","disgust"
"506460324774000000","YES","fear"
"474831770366406000","YES","trust"
"472915342562308000","YES","disgust"
"472641509029000000","NO","fear"
"514785997238697000","YES","trust"
"548954206917230000","NO","trust"
"525984000000000000","YES","anticipation"
"494721453557000000","NO","surprise"
"560966588711845000","YES","sadness"
"475823710680000000","YES","surprise"
"507906936038510000","YES","happiness"
"496081431433000000","NO","anticipation"
"520847848637000000","YES","anticipation"
"496600006787620000","YES","happiness"
"542329000000000000","YES","anticipation"
"475647348584886000","YES","disgust"
"481915056432000000","YES","fear"
"521620443640242000","YES","happiness"
"559452663080000000","YES","anticipation"
"558386152239943000","YES","trust"
"495419297640873000","YES","trust"
"529359000000000000","YES","anticipation"
"508648568677081000","YES","happiness"
"527028176573444000","YES","trust"
"525941356901000000","YES","anticipation"
"512658482689000000","YES","fear"
"516221984309383000","YES","disgust"
"771053315925000000","YES","anger"
"499324337272000000","YES","anticipation"
"551319261701234000","YES","happiness"
"770387358949000000","NO","anger"
"511092665090000000","YES","fear"
"541205075080000000","YES","surprise"
"474456057210000000","YES","surprise"
"520183000000000000","YES","anticipation"
"492813292688400000","YES","sadness"
"481910824375000000","YES","surprise"
"476842926564000000","YES","surprise"
"496515583845000000","YES","surprise"
"482349003339000000","YES","fear"
"530443132745000000","YES","anticipation"
"488081358599000000","YES","surprise"
"521537597748047000","YES","happiness"
"769923708975000000","YES","anger"
"530477815456878000","YES","trust"
"556991411925434000","YES","sadness"
"475564422996721000","YES","disgust"
"505154595979000000","YES","fear"
"507227253252435000","YES","trust"
"512339866551000000","YES","fear"
"473682719831248000","YES","trust"
"500723565474000000","YES","fear"
"559041235399086000","YES","happiness"
"771111042798000000","YES","anger"
"495349223424946000","YES","happiness"
"528215000000000000","YES","anticipation"
"557015055234252000","YES","happiness"
"480122780017373000","YES","sadness"
"511444881777000000","YES","fear"
"493658872746631000","YES","happiness"
"479664267092697000","YES","sadness"
"474989027398000000","YES","anticipation"
"519128335020855000","YES","disgust"
"510537859342684000","YES","disgust"
"546760854357000000","YES","surprise"
"472726514992021000","YES","sadness"
"478694070064533000","YES","happiness"
"498272795906691000","NO","sadness"
"515914751558184000","YES","disgust"
"484847789307000000","YES","surprise"
"560770924447023000","YES","sadness"
"492941340603596000","YES","happiness"
"480182259421425000","YES","happiness"
"770831316959000000","YES","anger"
"511805390624000000","YES","anticipation"
"772616705634000000","YES","anger"
"472730445059067000","YES","disgust"
"471763779592548000","NO","disgust"
"506161069560000000","YES","fear"
"514096747274964000","YES","sadness"
"497387449619000000","NO","surprise"
"521215622022000000","YES","fear"
"772142956652000000","NO","anger"
"532074515669340000","YES","sadness"
"486644985648000000","YES","surprise"
"518909409137655000","YES","disgust"
"502951164531000000","YES","anticipation"
"504549546672664000","YES","trust"
"483448200377000000","YES","surprise"
"496316664804000000","YES","fear"
"527034170246000000","YES","fear"
"559573417070833000","YES","happiness"
"772297121928000000","YES","anger"
"525983000000000000","YES","anticipation"
"496291775796000000","YES","surprise"
"473618446291000000","YES","anticipation"
"478690500674084000","YES","disgust"
"478602000872000000","YES","fear"
"473940594008408000","YES","sadness"
"556470814933934000","YES","trust"
"498245654561316000","YES","trust"
"475803137635000000","YES","surprise"
"529492447617757000","YES","happiness"
"518912772940509000","YES","disgust"
"525437222544494000","YES","happiness"
"531737213948551000","YES","trust"
"504626528912000000","YES","anticipation"
"511838588540000000","NO","fear"
"528265000000000000","YES","anticipation"
"512576635015000000","YES","fear"
"482013731653000000","YES","surprise"
"480932238738000000","YES","fear"
"514160022520348000","YES","sadness"
"480877528240754000","YES","sadness"
"522502551904587000","YES","sadness"
"474668305769582000","NO","sadness"
"493187793682984000","YES","trust"
"511625933095059000","NO","sadness"
"473964832891224000","YES","sadness"
"771800657691000000","NO","anger"
"771052922927000000","YES","anger"
"525443000000000000","YES","anticipation"
"480627000000000000","YES","anger"
"474676480480661000","NO","disgust"
"493871016469618000","YES","happiness"
"520957000000000000","YES","anticipation"
"511629000000000000","YES","anger"
"531789898617856000","YES","trust"
"773076872687000000","YES","anger"
"480401470534463000","YES","happiness"
"481106864391000000","YES","surprise"
"540952657670598000","YES","sadness"
"479411270865526000","YES","happiness"
"557014962963750000","YES","happiness"
"475060645155848000","NO","sadness"
"528856561762840000","YES","trust"
"475492469727965000","YES","disgust"
"494984000000000000","YES","anger"
"528213000000000000","YES","anticipation"
"475733214376386000","YES","happiness"
"504432424923570000","YES","trust"
"505365997294000000","NO","fear"
"478740605846044000","YES","sadness"
"528214000000000000","YES","anticipation"
"486656729691000000","YES","surprise"
"560122619253755000","YES","happiness"
"483700496163942000","YES","happiness"
"509806217540000000","YES","fear"
"528213000000000000","YES","anticipation"
"510286532456898000","YES","happiness"
"480839284593668000","YES","trust"
"482239959824000000","YES","surprise"
"472457773356000000","YES","fear"
"527107000000000000","YES","anger"
"472660228216000000","YES","fear"
"525298118431000000","YES","fear"
"477294602777000000","YES","anticipation"
"474177001788424000","YES","disgust"
"496104525284000000","YES","surprise"
"772848880212000000","YES","anger"
"472656855991205000","YES","disgust"
"495693164729000000","YES","surprise"
